CardID,RecipeName,EventName,Price,Timestamp
guestID,WOP,Zion,2,2019-10-19T05:42:03.771Z
1052346663,WOP,Zion,0,2019-10-19T05:42:35.424Z
1052346663,WOP,Zion,0,2019-10-19T05:42:53.145Z
891087163,WOP,Zion,2,2019-10-19T05:43:14.228Z
891087163,WOP,Zion,2,2019-10-19T05:43:34.606Z
138251135109,Hard Lemonade,Zion,5,2019-10-19T05:43:58.877Z
20133293,WOP,Zion,0,2019-10-19T05:44:35.657Z
20133293,DRS Dark,Zion,5.5,2019-10-19T05:45:07.605Z
guestID,WOP,Zion,0,2019-10-19T05:45:58.298Z
guestID,WOP,Zion,2,2019-10-19T05:47:00.002Z
guestID,WOP,Zion,2,2019-10-19T05:48:31.832Z
guestID,WOP,Zion,2,2019-10-19T05:50:03.301Z
guestID,WOP,Zion,2,2019-10-19T05:52:20.175Z
guestID,WOP,Zion,2,2019-10-19T05:52:45.080Z
guestID,WOP,Zion,2,2019-10-19T05:53:01.303Z
guestID,WOP,Zion,2,2019-10-19T05:53:15.283Z
guestID,WOP,Zion,0,2019-10-19T05:54:01.984Z
guestID,WOP,Zion,2,2019-10-19T05:54:27.803Z
guestID,Rum shot,Zion,2,2019-10-19T05:55:55.144Z
138251135109,Hard Lemonade,Zion,5,2019-10-19T05:56:50.841Z
guestID,WOP,Zion,2,2019-10-19T05:57:28.902Z
guestID,WOP,Zion,2,2019-10-19T05:57:47.470Z
guestID,WOP,Zion,0,2019-10-19T06:00:49.078Z
guestID,WOP,Zion,0,2019-10-19T06:01:43.766Z
guestID,WOP,Zion,0,2019-10-19T06:04:56.276Z
20133293,WOP,Profit Event 10/19/2019,0,2019-10-20T03:36:05.573Z
20133293,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T03:36:26.201Z
20133293,WOP,Profit Event 10/19/2019,0,2019-10-20T03:37:33.905Z
20133293,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T03:37:56.264Z
20133293,Rum shot,Profit Event 10/19/2019,2,2019-10-20T03:38:15.710Z
20133293,Rum shot,Profit Event 10/19/2019,2,2019-10-20T03:38:38.623Z
20133293,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T03:39:06.971Z
20133293,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T03:39:32.494Z
20133293,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T03:39:53.153Z
20133293,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T03:40:09.369Z
20133293,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T03:40:16.915Z
20133293,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T03:40:33.561Z
20133293,Summer Breezy Breeze ,Profit Event 10/19/2019,3,2019-10-20T03:40:50.718Z
20133293,Summer Breezy Breeze ,Profit Event 10/19/2019,3,2019-10-20T03:41:08.124Z
20133293,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T03:41:50.976Z
20133293,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T03:42:23.076Z
20133293,Rum shot,Profit Event 10/19/2019,2,2019-10-20T03:43:11.064Z
23646313,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T03:45:25.310Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:46:12.305Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T03:47:23.614Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T03:47:55.211Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T03:48:34.105Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:48:59.286Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:49:28.553Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:49:55.822Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:50:19.148Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:50:45.043Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:51:10.705Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:51:40.265Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T03:52:10.619Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T03:52:41.356Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T03:53:17.078Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:53:48.395Z
guestID,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T03:54:15.441Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:54:55.827Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:55:21.680Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T03:55:46.284Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:56:14.863Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:56:44.005Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:57:16.068Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:57:39.612Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:58:09.930Z
guestID,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T03:58:38.843Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T03:58:54.606Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T03:59:25.806Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:00:05.982Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T04:00:29.318Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T04:01:09.657Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T04:01:40.988Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:02:21.573Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:02:42.675Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:03:12.535Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:03:41.722Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:04:18.020Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:04:43.672Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:05:20.553Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:05:43.711Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:06:03.746Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:06:27.301Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:06:49.491Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:07:09.593Z
guestID,Summer Breezy Breeze ,Profit Event 10/19/2019,3,2019-10-20T04:07:44.229Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:08:19.992Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:08:38.972Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:09:00.753Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:09:18.535Z
guestID,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T04:09:43.298Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:09:59.608Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:10:19.231Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:10:56.873Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:11:23.571Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:11:46.552Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:12:08.010Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:12:29.393Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:12:46.098Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:13:05.171Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:13:29.086Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:13:59.098Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:14:20.610Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:14:42.153Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:15:04.677Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T04:15:36.211Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:15:58.740Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T04:16:15.178Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:16:45.365Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:17:13.736Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:17:48.505Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:18:19.003Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:18:53.380Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:19:23.773Z
guestID,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T04:19:50.479Z
guestID,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T04:20:14.525Z
guestID,Summer Breezy Breeze ,Profit Event 10/19/2019,3,2019-10-20T04:20:44.766Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T04:21:28.462Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:21:58.080Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:22:20.771Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:22:43.450Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:23:02.247Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:23:17.577Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:23:34.341Z
20133293,WOP,Profit Event 10/19/2019,0,2019-10-20T04:24:31.726Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:24:51.647Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:25:28.920Z
20133293,Summer Breezy Breeze ,Profit Event 10/19/2019,3,2019-10-20T04:26:11.747Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:26:36.624Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:27:06.657Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:27:29.546Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:27:49.752Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:28:17.752Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:28:41.035Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T04:29:10.978Z
140313013,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T04:29:31.536Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:30:02.882Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:30:21.226Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:30:37.240Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:31:00.855Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:31:33.135Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:31:47.994Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:32:16.273Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:32:32.018Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:32:56.216Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:33:20.222Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:33:31.911Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:33:54.899Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:34:12.747Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:34:30.030Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T04:34:52.102Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:35:12.607Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:35:27.405Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:35:44.116Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:36:14.763Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:36:17.765Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:36:34.033Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:36:59.296Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:37:12.156Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:37:30.525Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:37:54.531Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:38:11.815Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:38:23.886Z
20133293,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:39:06.376Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:39:45.725Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:40:24.306Z
20133293,WOP,Profit Event 10/19/2019,0,2019-10-20T04:41:01.944Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:41:24.487Z
guestID,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T04:41:44.000Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:42:20.304Z
1781894342,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:42:45.167Z
20133293,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:43:11.959Z
20133293,WOP,Profit Event 10/19/2019,0,2019-10-20T04:43:46.943Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:44:23.537Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:45:07.249Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:45:26.031Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:45:45.817Z
20133293,WOP,Profit Event 10/19/2019,0,2019-10-20T04:46:01.762Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:46:25.448Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:47:00.007Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:47:20.520Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:47:44.330Z
guestID,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T04:48:08.199Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T04:48:32.495Z
guestID,Vodka-Cran,Profit Event 10/19/2019,3,2019-10-20T04:49:08.609Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:49:49.875Z
guestID,Vodka-Cran,Profit Event 10/19/2019,3,2019-10-20T04:50:15.196Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:50:33.061Z
guestID,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T04:51:05.775Z
guestID,Vodka-Cran,Profit Event 10/19/2019,3,2019-10-20T04:51:51.116Z
20133293,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:52:25.346Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:52:56.137Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:53:11.108Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:53:19.365Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:54:02.447Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:54:13.509Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:54:21.257Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T04:54:52.071Z
guestID,Summer Breezy Breeze ,Profit Event 10/19/2019,3,2019-10-20T04:55:06.214Z
1781894342,WOP,Profit Event 10/19/2019,0,2019-10-20T04:55:32.529Z
1781894342,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:55:47.269Z
1781894342,WOP,Profit Event 10/19/2019,0,2019-10-20T04:56:08.887Z
1781894342,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:56:23.817Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:56:48.936Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:57:07.948Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:57:30.437Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:57:49.243Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T04:58:11.555Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T04:58:34.716Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T04:58:59.597Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:59:20.465Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T04:59:43.281Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:00:53.156Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:01:24.024Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:01:55.072Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:02:31.929Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:02:52.845Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:03:04.748Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:03:39.678Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:03:58.224Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:04:17.997Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:04:47.158Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:05:07.857Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:05:38.474Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:05:55.932Z
1781894342,WOP,Profit Event 10/19/2019,0,2019-10-20T05:06:14.099Z
1781894342,Rum shot,Profit Event 10/19/2019,2,2019-10-20T05:06:36.706Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:07:36.967Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:08:08.208Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:08:38.313Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:09:23.885Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:09:44.020Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:09:59.669Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T05:10:24.948Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:10:43.963Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:11:26.790Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:11:49.556Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:12:10.820Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:12:29.785Z
guestID,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T05:13:01.272Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:13:28.496Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T05:14:12.883Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:14:40.539Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:15:09.167Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:15:32.466Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T05:15:58.389Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:16:57.181Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:17:20.218Z
24917622362,WOP,Profit Event 10/19/2019,0,2019-10-20T05:18:24.106Z
24917622362,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:18:50.587Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:19:37.410Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:20:06.360Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:20:27.321Z
guestID,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T05:21:07.436Z
guestID,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T05:21:33.770Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:21:53.961Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:22:20.580Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:23:09.678Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:23:27.404Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:24:00.802Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:24:17.380Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:24:34.680Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:24:48.919Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:25:51.900Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:26:22.386Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:26:51.288Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:27:11.513Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:27:30.379Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:27:57.059Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:28:18.451Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:28:38.391Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:28:59.286Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:29:22.276Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:29:39.798Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:29:59.649Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:30:19.704Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T05:30:53.979Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T05:31:10.150Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:31:40.692Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:32:06.057Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:34:19.077Z
3413324094,WOP,Profit Event 10/19/2019,0,2019-10-20T05:34:38.636Z
24917622362,WOP,Profit Event 10/19/2019,0,2019-10-20T05:35:01.197Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:35:16.840Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:35:36.812Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:35:58.500Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T05:37:40.937Z
23646313,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T05:38:14.358Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:39:19.442Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:39:59.235Z
guestID,Hard Lemonade,Profit Event 10/19/2019,3.5,2019-10-20T05:40:26.598Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:40:56.307Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:41:15.703Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:41:40.083Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:42:07.853Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:42:33.489Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T05:43:04.362Z
3413324094,WOP,Profit Event 10/19/2019,0,2019-10-20T05:43:43.048Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:44:05.830Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:44:28.913Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:45:09.316Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:45:40.877Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:47:06.359Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:47:40.442Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:48:05.437Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:48:29.988Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T05:49:31.239Z
guestID,Tequila shot,Profit Event 10/19/2019,1.5,2019-10-20T05:53:18.104Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:56:15.106Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T05:57:15.104Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T05:57:48.191Z
guestID,Hennesey Shot,Profit Event 10/19/2019,2.5,2019-10-20T05:59:13.114Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T06:00:29.330Z
20133293,Premium Vodka Shot,Profit Event 10/19/2019,3.5,2019-10-20T06:00:55.438Z
20133293,Hennesey Shot,Profit Event 10/19/2019,2.5,2019-10-20T06:01:15.352Z
20133293,Hennesey Shot,Profit Event 10/19/2019,2.5,2019-10-20T06:01:30.968Z
20133293,Hard Lemonade,Profit Event 10/19/2019,3,2019-10-20T06:01:46.279Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T06:02:08.885Z
guestID,WOP,Profit Event 10/19/2019,0,2019-10-20T06:02:39.569Z
guestID,Vodka-Cran-Lemonade,Profit Event 10/19/2019,3,2019-10-20T06:03:08.786Z
guestID,Rum shot,Profit Event 10/19/2019,2,2019-10-20T06:04:59.205Z
140313013,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T06:05:39.582Z
140313013,Cheap Vodka Shot,Profit Event 10/19/2019,2.5,2019-10-20T06:05:58.893Z
140313013,WOP,Profit Event 10/19/2019,0,2019-10-20T06:06:14.002Z
1852264463,Hard Lemonade,Profit Event 10/19/2019,3,2019-10-20T06:07:01.899Z
23646313,Vodka-Cran,Profit Event 10/19/2019,3,2019-10-20T06:09:09.859Z
20133293,Vodka-Cran,Profit Event 10/19/2019,3,2019-10-20T06:10:38.649Z
20133293,Hard Lemonade,Profit Event 10/19/2019,3,2019-10-20T06:10:49.601Z
guestID,WOP,Profit Event 10/19/2019,1,2019-10-20T06:11:27.572Z
1051623792,Hard Lemonade,Profit Event 10/19/2019,3,2019-10-20T06:12:36.846Z
1852264463,Hard Lemonade,Profit Event 10/19/2019,3,2019-10-20T06:13:47.077Z
